#  NACA 2814                                       
#  alpha =   1.5211
#  Mach  =   0.0000
#  Reyn  =   110000
#  Ncrit =  12.0000
#
#    x           cf
   0.767109      0.223375E-03
   0.784689      0.379637E-03
   0.801795      0.769951E-03
   0.818246      0.118055E-02
   0.834311      0.147753E-02
   0.850136      0.164343E-02
   0.865794      0.166805E-02
   0.881309      0.156725E-02
   0.896674      0.137206E-02
   0.911847      0.112157E-02
   0.926754      0.860316E-03
   0.941269      0.614021E-03
   0.955217      0.401079E-03
   0.968380      0.232672E-03
   0.980531      0.109860E-03
   0.991499      0.272128E-04
    1.00000     -0.197561E-04
    1.00010       0.00000    
    1.00899       0.00000    
    1.01913       0.00000    
    1.03065       0.00000    
    1.04373       0.00000    
    1.05856       0.00000    
    1.07540       0.00000    
    1.09450       0.00000    
    1.11616       0.00000    
    1.14074       0.00000    
    1.16860       0.00000    
    1.20020       0.00000    
    1.23603       0.00000    
    1.27666       0.00000    
    1.32272       0.00000    
    1.37496       0.00000    
    1.43417       0.00000    
    1.50131       0.00000    
    1.57743       0.00000    
    1.66372       0.00000    
    1.76155       0.00000    
    1.87245       0.00000    
    1.99817       0.00000    

   0.766382E-03  0.673918E-03
   0.146544E-02  0.787620E-02
   0.240290E-02  0.140105E-01
   0.358061E-02  0.187449E-01
   0.499817E-02  0.220557E-01
   0.665500E-02  0.240898E-01
   0.855236E-02  0.250922E-01
   0.106948E-01  0.253163E-01
   0.130911E-01  0.249845E-01
   0.157552E-01  0.242771E-01
   0.187069E-01  0.233277E-01
   0.219723E-01  0.222306E-01
   0.255849E-01  0.210543E-01
   0.295867E-01  0.198442E-01
   0.340288E-01  0.186282E-01
   0.389730E-01  0.174289E-01
   0.444923E-01  0.162562E-01
   0.506707E-01  0.151187E-01
   0.576015E-01  0.140216E-01
   0.653819E-01  0.129693E-01
   0.741045E-01  0.119654E-01
   0.838430E-01  0.110132E-01
   0.946370E-01  0.101175E-01
   0.106478      0.928130E-02
   0.119308      0.850742E-02
   0.133025      0.779561E-02
   0.147504      0.714465E-02
   0.162617      0.655045E-02
   0.178248      0.600802E-02
   0.194297      0.551215E-02
   0.210686      0.505704E-02
   0.227354      0.463754E-02
   0.244254      0.424886E-02
   0.261348      0.388666E-02
   0.278610      0.354694E-02
   0.296018      0.322631E-02
   0.313553      0.292144E-02
   0.331201      0.262942E-02
   0.348950      0.234754E-02
   0.366789      0.207328E-02
   0.384711      0.180448E-02
   0.402707      0.153956E-02
   0.420771      0.127758E-02
   0.438896      0.101889E-02
   0.457078      0.765393E-03
   0.475311      0.521179E-03
   0.493590      0.292804E-03
   0.511913      0.889651E-04
   0.530274     -0.808462E-04
   0.548670     -0.208699E-03
   0.567098     -0.291612E-03
   0.585554     -0.334340E-03
   0.604035     -0.346488E-03
   0.622536     -0.342470E-03
   0.641056     -0.330005E-03
   0.659589     -0.316247E-03
   0.678129     -0.304550E-03
   0.696668     -0.295030E-03
   0.715193     -0.287320E-03
   0.733682     -0.281046E-03
   0.752097     -0.275908E-03
   0.770369     -0.271678E-03
   0.788379     -0.268186E-03
   0.805933     -0.265304E-03
   0.822959     -0.262853E-03
   0.839720     -0.260582E-03
   0.856325     -0.258368E-03
   0.872817     -0.256157E-03
   0.889196     -0.253934E-03
   0.905421     -0.251719E-03
   0.921408     -0.249567E-03
   0.937012     -0.247575E-03
   0.952024     -0.245888E-03
   0.966181     -0.244708E-03
   0.979220     -0.244312E-03
   0.990945     -0.206909E-03
    1.00000     -0.196906E-03
    1.00010       0.00000    
    1.00899       0.00000    
    1.01913       0.00000    
    1.03065       0.00000    
    1.04373       0.00000    
    1.05856       0.00000    
    1.07540       0.00000    
    1.09450       0.00000    
    1.11616       0.00000    
    1.14074       0.00000    
    1.16860       0.00000    
    1.20020       0.00000    
    1.23603       0.00000    
    1.27666       0.00000    
    1.32272       0.00000    
    1.37496       0.00000    
    1.43417       0.00000    
    1.50131       0.00000    
    1.57743       0.00000    
    1.66372       0.00000    
    1.76155       0.00000    
    1.87245       0.00000    
    1.99817       0.00000    

